id,random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
628.pop2_s-17B_503,0.116196,1309136,0.087454,895808,0.064754,717248,0.046081,491072,0.029666,337408,0.019658,185792,0.013678,149552,0.007026,89328,0.000000,0,13158848
628.pop2_s-17B_542,0.121139,1314352,0.084525,883536,0.055844,520256,0.036866,354624,0.023441,191520,0.015264,145152,0.010504,98800,0.007148,82272,0.001473,34976,12965264
628.pop2_s-17B_580,0.094960,1144352,0.068476,736432,0.049315,574656,0.035036,396752,0.023929,217904,0.016729,196544,0.010626,127520,0.002999,39824,0.000000,0,14460256
628.pop2_s-17B_628,0.125106,1414512,0.089529,912768,0.062191,633872,0.042297,435088,0.025882,282736,0.016363,148752,0.011847,117376,0.008735,108112,0.003243,62304,13339744
628.pop2_s-17B_665,0.090383,1010800,0.063045,657280,0.043457,423072,0.030764,332992,0.022160,218384,0.015691,188912,0.008735,98704,0.000000,0,0.000000,0,13709920
628.pop2_s-17B_713,0.130292,1373888,0.096181,902752,0.069880,706032,0.048400,507952,0.027347,309456,0.015813,120848,0.011969,119104,0.009223,119104,0.003060,64528,12502720
631.deepsjeng_s-928B_0,0.004951,857728,0.000802,121088,0.000192,32880,0.000000,3360,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,400946496
638.imagick_s-10316B_0,0.254901,13286688,0.240988,13286688,0.154580,13278112,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,52255424
638.imagick_s-4128B_0,0.008735,12387408,0.000802,108064,0.000497,108064,0.000436,108064,0.000436,108064,0.000314,108064,0.000000,108064,0.000000,0,0.000000,0,274786336
638.imagick_s-824B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,244108032
641.leela_s-1052B_0,0.013556,3002464,0.009650,2761936,0.005012,1021776,0.001412,164608,0.000619,108080,0.000436,93216,0.000253,89584,0.000000,0,0.000000,0,306375712
641.leela_s-1083B_0,0.026004,1118784,0.021855,1060320,0.018559,1025024,0.013800,706208,0.004219,328160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,56303632
641.leela_s-1083B_99,0.013739,1943520,0.009894,1799712,0.005867,766208,0.002754,259808,0.001534,205920,0.000985,115392,0.000680,103696,0.000375,96288,0.000000,0,195674336
641.leela_s-149B_0,0.015447,5962992,0.005745,874736,0.001229,202816,0.000314,58288,0.000131,36432,0.000000,0,0.000000,0,0.000000,0,0.000000,0,391202624
641.leela_s-334B_0,0.018498,4805504,0.006843,821600,0.002144,256480,0.000985,130368,0.000619,109904,0.000436,100944,0.000000,0,0.000000,0,0.000000,0,240093104
641.leela_s-602B_0,0.016180,6945024,0.005378,855728,0.001412,269712,0.000558,122624,0.000314,93104,0.000131,83792,0.000000,0,0.000000,0,0.000000,0,396502496
641.leela_s-800B_0,0.010687,2996016,0.006660,2633568,0.002083,329216,0.000497,96672,0.000253,56320,0.000131,46688,0.000000,0,0.000000,0,0.000000,0,406054576
641.leela_s-862B_0,0.010138,2859696,0.005989,2511088,0.001778,276208,0.000497,91696,0.000253,55488,0.000131,43856,0.000000,0,0.000000,0,0.000000,0,406481488
644.nab_s-12459B_0,0.032473,2720736,0.030215,2646208,0.026370,2545248,0.013189,2254752,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,92065136
644.nab_s-12459B_199,0.034181,4056928,0.031740,3936848,0.026981,3794752,0.011298,2728832,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,130042224
644.nab_s-12521B_0,0.019109,2711616,0.000924,21344,0.000192,9792,0.000000,6032,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,113962160
644.nab_s-12521B_215,0.013617,426112,0.011847,407376,0.010321,378992,0.008613,270624,0.007148,226480,0.005684,210752,0.002510,136016,0.000000,0,0.000000,0,38151616
644.nab_s-12521B_298,0.039551,5256656,0.028872,4611456,0.007575,258672,0.001656,108960,0.000619,50080,0.000192,20016,0.000000,0,0.000000,0,0.000000,0,135102512
644.nab_s-5853B_0,0.017827,7084400,0.007209,4149328,0.000000,8176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,480936976
644.nab_s-7928B_0,0.036012,8252768,0.027530,7593856,0.007331,1750112,0.000192,14048,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,246292896
644.nab_s-9322B_0,0.032595,6020304,0.023075,5241280,0.003731,152592,0.000131,10096,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,203536592
644.nab_s-9322B_356,0.031679,6174544,0.018987,4995776,0.001351,59232,0.000131,13792,0.000000,5056,0.000000,0,0.000000,0,0.000000,0,0.000000,0,207849904
648.exchange2_s-1227B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,410342464
648.exchange2_s-1247B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,415753840
648.exchange2_s-1511B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,416356064
648.exchange2_s-1699B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,442030848
648.exchange2_s-1712B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,438638624
648.exchange2_s-210B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,443475616
648.exchange2_s-353B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,418141552
648.exchange2_s-387B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,379572160
648.exchange2_s-584B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,414888848
648.exchange2_s-72B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,423044640
649.fotonik3d_s-10881B_0,0.008857,99472,0.008430,99472,0.007209,99472,0.002083,99472,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,12191152
649.fotonik3d_s-10881B_13,0.009162,110864,0.008735,110864,0.007575,110864,0.002632,110864,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13130912
649.fotonik3d_s-10881B_27,0.009162,110448,0.008674,110448,0.007575,110448,0.002571,110448,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13131536
649.fotonik3d_s-10881B_41,0.009040,108896,0.008552,108896,0.007392,108896,0.002327,108896,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13131232
649.fotonik3d_s-10881B_55,0.009040,109040,0.008613,109040,0.007392,109040,0.002388,109040,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13132544
649.fotonik3d_s-10881B_69,0.008918,107936,0.008491,107936,0.007331,107936,0.002205,107936,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13133040
649.fotonik3d_s-10881B_83,0.009162,110256,0.008674,110256,0.007514,110256,0.002510,110256,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13135568
649.fotonik3d_s-10881B_97,0.009040,109152,0.008613,109152,0.007453,109152,0.002388,109152,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,13129904
649.fotonik3d_s-10881B_111,0.195221,701824,0.188630,701824,0.177341,701824,0.162268,513984,0.150491,513968,0.143595,513920,0.139751,513872,0.137432,513712,0.135968,505552,3771808
649.fotonik3d_s-10881B_115,0.066585,427440,0.060360,427440,0.055417,332720,0.052366,332688,0.050596,332656,0.048827,332624,0.046691,287968,0.044921,287968,0.043701,287968,6775728
649.fotonik3d_s-10881B_122,0.010626,122976,0.010138,122976,0.009345,122976,0.005440,122976,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,12620784
649.fotonik3d_s-10881B_135,0.016973,196096,0.016180,196096,0.015752,196096,0.014593,196096,0.011542,196096,0.008674,76512,0.007270,76512,0.006599,76512,0.006294,76512,12640528
649.fotonik3d_s-10881B_148,0.018926,218704,0.018071,218704,0.017644,218704,0.016668,218704,0.013922,218704,0.010871,96688,0.009162,96688,0.008369,96688,0.008002,96688,12645680
649.fotonik3d_s-10881B_161,0.018804,217600,0.017949,217600,0.017522,217600,0.016546,217600,0.013800,217600,0.010749,95664,0.009040,95664,0.008308,95664,0.007941,95664,12639808
649.fotonik3d_s-10881B_174,0.018376,212656,0.017583,212656,0.017095,212656,0.016119,212656,0.013372,212656,0.010504,94160,0.008857,94160,0.008125,94160,0.007758,94160,12644176
649.fotonik3d_s-10881B_187,0.018498,213952,0.017644,213952,0.017217,213952,0.016241,213952,0.013556,213952,0.010626,96096,0.009040,96096,0.008308,96096,0.007941,96096,12648224
649.fotonik3d_s-10881B_200,0.018804,217824,0.018010,217824,0.017522,217824,0.016546,217824,0.013800,217824,0.010749,95216,0.009040,95216,0.008247,95216,0.007880,95216,12641792
649.fotonik3d_s-10881B_213,0.018620,215296,0.017766,215296,0.017339,215296,0.016363,215296,0.013617,215296,0.010626,94928,0.008979,94928,0.008186,94928,0.007819,94928,12644480
649.fotonik3d_s-10881B_226,0.018498,214272,0.017705,214272,0.017278,214272,0.016241,214272,0.013495,214272,0.010565,94272,0.008918,94272,0.008125,94272,0.007819,94272,12647536
649.fotonik3d_s-10881B_239,0.018559,214960,0.017766,214960,0.017339,214960,0.016302,214960,0.013556,214960,0.010626,94896,0.008979,94896,0.008186,94896,0.007819,94896,12643392
649.fotonik3d_s-10881B_252,0.018620,215520,0.017766,215520,0.017339,215520,0.016363,215520,0.013617,215520,0.010687,95616,0.009040,95616,0.008247,95616,0.007880,95616,12651104
649.fotonik3d_s-10881B_265,0.017705,215056,0.016607,215008,0.015935,214912,0.014654,207904,0.011847,207904,0.009223,91056,0.007880,91056,0.007209,91056,0.006965,91056,13659424
649.fotonik3d_s-10881B_279,0.009589,142496,0.003975,141312,0.001717,21312,0.001229,21312,0.001107,21312,0.001046,21312,0.000985,21312,0.000863,21312,0.000436,9984,22149760
649.fotonik3d_s-10881B_301,0.010016,147072,0.005134,145984,0.002693,34592,0.002022,34592,0.001717,33184,0.001473,30576,0.001168,24976,0.000863,15808,0.000314,12656,21937344
649.fotonik3d_s-10881B_324,0.009162,143376,0.003914,141680,0.001717,22016,0.001229,22016,0.001046,22016,0.000985,22000,0.000985,22000,0.000863,21968,0.000497,15104,23401024
649.fotonik3d_s-10881B_350,0.004707,66032,0.002449,26272,0.001778,26272,0.001534,26272,0.001351,26272,0.001107,16336,0.000985,16336,0.000802,16192,0.000375,12352,19687312
649.fotonik3d_s-10881B_371,0.010016,107168,0.007697,107168,0.006843,107168,0.006477,107168,0.006294,107168,0.006111,107168,0.005073,107168,0.002083,8368,0.000558,8176,17446448
649.fotonik3d_s-10881B_389,0.009955,106352,0.007697,106352,0.006843,106352,0.006477,106352,0.006294,106352,0.006050,106352,0.005012,106352,0.002205,9328,0.000741,9088,17405088
649.fotonik3d_s-10881B_407,0.010321,110160,0.007941,110160,0.007026,110160,0.006660,110160,0.006477,110160,0.006294,110160,0.005317,110160,0.002327,109216,0.000802,9056,17430176
649.fotonik3d_s-10881B_425,0.009894,105984,0.007636,105984,0.006782,105984,0.006416,105984,0.006233,105984,0.006050,105984,0.005012,105984,0.002083,8768,0.000741,8688,17422496
649.fotonik3d_s-10881B_443,0.010138,108512,0.007819,108512,0.006965,108512,0.006599,108512,0.006416,108512,0.006233,108512,0.005195,108512,0.002266,107824,0.000802,9184,17389360
649.fotonik3d_s-10881B_461,0.010260,110272,0.007941,110272,0.007026,110272,0.006660,110272,0.006477,110272,0.006294,110272,0.005317,110272,0.002388,109600,0.000863,9616,17427104
649.fotonik3d_s-10881B_479,0.010932,115056,0.008674,115056,0.007758,115056,0.007392,115056,0.007148,115056,0.006660,115056,0.005195,97584,0.002632,15792,0.001412,15792,16341792
649.fotonik3d_s-10881B_497,0.009101,100128,0.007026,100128,0.006294,100128,0.005928,100128,0.005745,100128,0.005562,100128,0.004646,100128,0.002754,20672,0.001717,20672,17809440
649.fotonik3d_s-10881B_516,0.010871,119424,0.008430,119424,0.007514,119424,0.007087,119424,0.006904,119424,0.006721,119424,0.005867,119424,0.003426,119424,0.001717,18016,17762080
649.fotonik3d_s-10881B_535,0.010932,120400,0.008491,120400,0.007514,120400,0.007148,120400,0.006904,120400,0.006782,120400,0.005928,120400,0.003548,120400,0.001839,19168,17830288
649.fotonik3d_s-10881B_554,0.010932,120640,0.008491,120640,0.007514,120640,0.007148,120640,0.006965,120640,0.006782,120640,0.005928,120640,0.003548,120640,0.001839,19088,17840016
649.fotonik3d_s-10881B_573,0.010626,117888,0.008247,117888,0.007331,117888,0.006965,117888,0.006782,117888,0.006599,117888,0.005745,117888,0.003426,117888,0.001778,19120,17853728
649.fotonik3d_s-10881B_592,0.010810,119984,0.008430,119984,0.007514,119984,0.007087,119984,0.006904,119984,0.006721,119984,0.005928,119984,0.003548,119984,0.001900,19424,17814160
649.fotonik3d_s-10881B_611,0.030276,187136,0.023746,187136,0.020817,187136,0.019475,187136,0.018865,187136,0.018559,187136,0.018376,187136,0.018071,187136,0.016912,187136,10242208
649.fotonik3d_s-10881B_622,0.416795,622432,0.410571,622432,0.393057,622352,0.363034,459664,0.336550,459664,0.320257,459664,0.311531,459664,0.307015,459664,0.304757,459664,1519760
649.fotonik3d_s-10881B_624,0.020024,112304,0.018437,112304,0.017705,112304,0.017278,112224,0.016790,112224,0.015508,105168,0.011786,88000,0.006111,17840,0.003731,16336,6599152
649.fotonik3d_s-10881B_639,0.021061,143984,0.019353,143984,0.018498,143984,0.018132,143984,0.017949,143984,0.017705,143984,0.015752,143984,0.009406,143984,0.004036,15616,8108576
649.fotonik3d_s-10881B_656,0.020329,139600,0.018681,139600,0.017888,139600,0.017522,139600,0.017339,139600,0.017034,139600,0.015142,139600,0.009101,139600,0.004158,15728,8142784
649.fotonik3d_s-10881B_673,0.020573,140416,0.018865,140416,0.018071,140416,0.017705,140416,0.017522,140416,0.017278,140416,0.015264,140416,0.009345,140416,0.004402,23344,8095616
649.fotonik3d_s-10881B_690,0.020451,140816,0.018804,140816,0.018010,140816,0.017644,140816,0.017461,140816,0.017156,140816,0.015264,140816,0.009223,140816,0.004341,22096,8151952
649.fotonik3d_s-10881B_707,0.020390,139056,0.018681,139056,0.017888,139056,0.017522,139056,0.017339,139056,0.017095,139056,0.015081,139056,0.009223,139056,0.004646,23520,8096672
649.fotonik3d_s-10881B_724,0.020329,140112,0.018681,140112,0.017888,140112,0.017522,140112,0.017339,140112,0.017095,140112,0.015142,140112,0.009223,140112,0.004646,22640,8153616
649.fotonik3d_s-1176B_0,0.022465,231536,0.018437,231536,0.001168,228560,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10216048
649.fotonik3d_s-1176B_26,0.022465,249520,0.018437,249520,0.001229,246752,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11011696
649.fotonik3d_s-1176B_54,0.022526,250240,0.018498,250240,0.001351,246400,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11017056
649.fotonik3d_s-1176B_82,0.021366,246352,0.017156,244032,0.001351,3312,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11409456
649.fotonik3d_s-1176B_111,0.022587,250624,0.018559,250624,0.001412,249136,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11006144
649.fotonik3d_s-1176B_139,0.022526,249968,0.018498,249968,0.001290,247616,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11004448
649.fotonik3d_s-1176B_167,0.022221,247232,0.018193,247040,0.000863,243152,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11005904
649.fotonik3d_s-1176B_195,0.022648,251408,0.018681,251408,0.001656,250240,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11009520
649.fotonik3d_s-1176B_223,0.022526,250352,0.018559,250352,0.001290,248880,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11005296
649.fotonik3d_s-1176B_251,0.022953,254800,0.019109,254800,0.002144,253280,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11009904
649.fotonik3d_s-1176B_279,0.022526,250176,0.018559,250176,0.001412,248592,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10995648
649.fotonik3d_s-1176B_307,0.022526,241024,0.018498,241024,0.001290,238992,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10613408
649.fotonik3d_s-1176B_334,0.022709,252000,0.018743,252000,0.001717,250688,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11007744
649.fotonik3d_s-1176B_362,0.022038,245520,0.017949,245312,0.000497,242496,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11012160
649.fotonik3d_s-1176B_390,0.022648,251296,0.018681,251296,0.001473,249696,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11006864
649.fotonik3d_s-1176B_418,0.022526,250160,0.018498,250160,0.001290,248512,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11015088
649.fotonik3d_s-1176B_446,0.022526,250016,0.018498,250016,0.001351,244896,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11005920
649.fotonik3d_s-1176B_474,0.022404,248784,0.018376,248608,0.001229,244256,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10999472
649.fotonik3d_s-1176B_502,0.022282,247680,0.018254,247584,0.000985,243664,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11007408
649.fotonik3d_s-1176B_530,0.022465,249168,0.018437,249168,0.001168,245488,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11002608
649.fotonik3d_s-1176B_558,0.022587,250864,0.018620,250864,0.001534,249408,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11009712
649.fotonik3d_s-1176B_586,0.022221,238240,0.018193,238112,0.000741,233712,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10605136
649.fotonik3d_s-1176B_613,0.022709,252160,0.018804,252160,0.001656,250784,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11006976
649.fotonik3d_s-1176B_641,0.022282,247600,0.018254,247488,0.000985,245104,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11009472
649.fotonik3d_s-1176B_669,0.022526,240848,0.018498,240848,0.001290,237088,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10604544
649.fotonik3d_s-1176B_696,0.022526,250096,0.018498,250096,0.001412,245744,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11009328
649.fotonik3d_s-1B_0,0.000000,4464,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,392715216
649.fotonik3d_s-7084B_0,0.017461,113152,0.015996,113152,0.015325,113152,0.014959,113152,0.014837,113152,0.014410,113152,0.011542,113152,0.000000,0,0.000000,0,7716160
649.fotonik3d_s-7084B_16,0.017217,118544,0.015752,118544,0.015081,118544,0.014776,118544,0.014593,118544,0.014166,118544,0.010932,118544,0.000000,0,0.000000,0,8197648
649.fotonik3d_s-7084B_33,0.017339,119104,0.015874,119104,0.015203,119104,0.014898,119104,0.014715,119104,0.014288,119104,0.011054,119104,0.000000,0,0.000000,0,8174720
649.fotonik3d_s-7084B_50,0.017278,118384,0.015752,118384,0.015081,118384,0.014776,118384,0.014593,118384,0.014166,118384,0.010932,118384,0.000000,0,0.000000,0,8185904
649.fotonik3d_s-7084B_67,0.016973,117120,0.015569,117120,0.014898,117120,0.014593,117120,0.014410,117120,0.013922,117120,0.010626,117120,0.000000,0,0.000000,0,8203200
649.fotonik3d_s-7084B_84,0.017766,121824,0.016241,121824,0.015569,121824,0.015264,121824,0.015081,121824,0.014654,121824,0.011542,121824,0.000000,0,0.000000,0,8165616
649.fotonik3d_s-7084B_101,0.017034,116976,0.015569,116976,0.014898,116976,0.014593,116976,0.014410,116976,0.013922,116976,0.010626,116976,0.000000,0,0.000000,0,8204144
649.fotonik3d_s-7084B_118,0.017156,117968,0.015691,117968,0.015020,117968,0.014654,117968,0.014532,117968,0.014044,117968,0.010749,117968,0.000000,0,0.000000,0,8212512
649.fotonik3d_s-7084B_135,0.016912,116032,0.015447,116032,0.014776,116032,0.014471,116032,0.014288,116032,0.013800,116032,0.010504,116032,0.000000,0,0.000000,0,8198768
649.fotonik3d_s-7084B_152,0.016912,116608,0.015508,116608,0.014837,116608,0.014532,116608,0.014349,116608,0.013922,116608,0.010565,116608,0.000000,0,0.000000,0,8192576
649.fotonik3d_s-7084B_169,0.017034,117376,0.015630,117376,0.014959,117376,0.014654,117376,0.014471,117376,0.013983,117376,0.010687,117376,0.000000,0,0.000000,0,8196304
649.fotonik3d_s-7084B_186,0.016973,117136,0.015508,117136,0.014837,117136,0.014532,117136,0.014349,117136,0.013922,117136,0.010565,117136,0.000000,0,0.000000,0,8233024
649.fotonik3d_s-7084B_203,0.017034,117680,0.015630,117680,0.014959,117680,0.014654,117680,0.014471,117680,0.014044,117680,0.010749,117680,0.000000,0,0.000000,0,8201648
649.fotonik3d_s-7084B_220,0.017400,119376,0.015935,119376,0.015203,119376,0.014898,119376,0.014715,119376,0.014288,119376,0.011054,119376,0.000000,0,0.000000,0,8186048
649.fotonik3d_s-7084B_237,0.016973,116624,0.015508,116624,0.014837,116624,0.014532,116624,0.014349,116624,0.013861,116624,0.010565,116624,0.000000,0,0.000000,0,8201184
649.fotonik3d_s-7084B_254,0.017217,118512,0.015752,118512,0.015081,118512,0.014776,118512,0.014593,118512,0.014105,118512,0.010871,118512,0.000000,0,0.000000,0,8207296
649.fotonik3d_s-7084B_271,0.016912,116016,0.015447,116016,0.014776,116016,0.014471,116016,0.014349,116016,0.013861,116016,0.010504,116016,0.000000,0,0.000000,0,8182496
649.fotonik3d_s-7084B_288,0.016912,116016,0.015447,116016,0.014776,116016,0.014471,116016,0.014288,116016,0.013800,116016,0.010504,116016,0.000000,0,0.000000,0,8191920
649.fotonik3d_s-7084B_305,0.017217,118640,0.015752,118640,0.015142,118640,0.014776,118640,0.014654,118640,0.014166,118640,0.010932,118640,0.000000,0,0.000000,0,8190896
649.fotonik3d_s-7084B_322,0.016973,116816,0.015569,116816,0.014898,116816,0.014532,116816,0.014410,116816,0.013922,116816,0.010626,116816,0.000000,0,0.000000,0,8200256
649.fotonik3d_s-7084B_339,0.016973,116624,0.015508,116624,0.014898,116624,0.014532,116624,0.014410,116624,0.013922,116624,0.010626,116624,0.000000,0,0.000000,0,8182256
649.fotonik3d_s-7084B_356,0.016973,117040,0.015569,117040,0.014898,117040,0.014593,117040,0.014410,117040,0.013983,117040,0.010687,117040,0.000000,0,0.000000,0,8196064
649.fotonik3d_s-7084B_373,0.017461,119936,0.015996,119936,0.015264,119936,0.014959,119936,0.014776,119936,0.014349,119936,0.011176,119936,0.000000,0,0.000000,0,8189952
649.fotonik3d_s-7084B_390,0.017156,118384,0.015691,118384,0.015020,118384,0.014715,118384,0.014532,118384,0.014105,118384,0.010871,118384,0.000000,0,0.000000,0,8213040
649.fotonik3d_s-7084B_407,0.016973,116576,0.015508,116576,0.014898,116576,0.014532,116576,0.014410,116576,0.013922,116576,0.010626,116576,0.000000,0,0.000000,0,8181808
649.fotonik3d_s-7084B_424,0.017156,117776,0.015691,117776,0.014959,117776,0.014654,117776,0.014471,117776,0.014044,117776,0.010749,117776,0.000000,0,0.000000,0,8204720
649.fotonik3d_s-7084B_441,0.017034,116736,0.015569,116736,0.014898,116736,0.014593,116736,0.014410,116736,0.013922,116736,0.010626,116736,0.000000,0,0.000000,0,8191008
649.fotonik3d_s-7084B_458,0.016973,117136,0.015508,117136,0.014837,117136,0.014532,117136,0.014349,117136,0.013922,117136,0.010565,117136,0.000000,0,0.000000,0,8230640
649.fotonik3d_s-7084B_475,0.017217,118288,0.015752,118288,0.015081,118288,0.014776,118288,0.014593,118288,0.014105,118288,0.010871,118288,0.000000,0,0.000000,0,8188384
649.fotonik3d_s-7084B_492,0.017156,117712,0.015630,117712,0.014959,117712,0.014654,117712,0.014471,117712,0.014044,117712,0.010749,117712,0.000000,0,0.000000,0,8210160
649.fotonik3d_s-7084B_509,0.017156,117856,0.015691,117856,0.015020,117856,0.014715,117856,0.014532,117856,0.014105,117856,0.010871,117856,0.000000,0,0.000000,0,8177728
649.fotonik3d_s-7084B_526,0.017217,118704,0.015813,118704,0.015142,118704,0.014837,118704,0.014654,118704,0.014227,118704,0.010993,118704,0.000000,0,0.000000,0,8167824
649.fotonik3d_s-7084B_543,0.016973,116624,0.015569,116624,0.014959,116624,0.014654,116624,0.014471,116624,0.013983,116624,0.010749,116624,0.000000,0,0.000000,0,8138336
649.fotonik3d_s-7084B_560,0.016790,115792,0.015447,115792,0.014837,115792,0.014532,115792,0.014410,115792,0.013922,115792,0.010626,115792,0.000000,0,0.000000,0,8127184
649.fotonik3d_s-7084B_577,0.017217,118096,0.015813,118096,0.015142,118096,0.014837,118096,0.014654,118096,0.014227,118096,0.010993,118096,0.000000,0,0.000000,0,8129072
649.fotonik3d_s-7084B_594,0.017034,117808,0.015630,117808,0.015020,117808,0.014715,117808,0.014532,117808,0.014044,117808,0.010810,117808,0.000000,0,0.000000,0,8185680
649.fotonik3d_s-7084B_611,0.016851,116032,0.015508,116032,0.014898,116032,0.014593,116032,0.014471,116032,0.013983,116032,0.010687,116032,0.000000,0,0.000000,0,8106592
649.fotonik3d_s-7084B_628,0.017156,118256,0.015752,118256,0.015142,118256,0.014776,118256,0.014654,118256,0.014166,118256,0.010993,118256,0.000000,0,0.000000,0,8153232
649.fotonik3d_s-7084B_645,0.016851,110720,0.015508,110704,0.014837,110704,0.014532,110704,0.014410,110704,0.013922,110704,0.010749,110704,0.001778,2224,0.000000,0,7763168
649.fotonik3d_s-7084B_661,0.007880,109280,0.007453,109280,0.006416,109280,0.002144,109280,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,15256720
649.fotonik3d_s-7084B_678,0.008002,111440,0.007575,111440,0.006599,111440,0.002388,111440,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,15273584
649.fotonik3d_s-7084B_695,0.008063,112560,0.007636,112560,0.006721,112560,0.002510,112560,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,15262128
649.fotonik3d_s-7084B_712,0.007941,110592,0.007514,110592,0.006538,110592,0.002327,110592,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,15267488
